candidateId,brand,category,rankInBrandCategory,productName,query,selectedDiscoverySource,selectedGoodsNo,selectedMatchScore,selectedSourceUrl,candidateDiscoveryCount,currentOliveYoungStatus,missingCoreFields
naver-57447058370,에스쁘아,shadow,6,아이 코어 팔레트,에스쁘아 아이 코어 팔레트 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000209174,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000209174,1,collected,
naver-53917846559,에스쁘아,lip,7,에스쁘아 꾸뛰르 립틴트 피팅블러,에스쁘아 꾸뛰르 립틴트 피팅블러 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000222885,0.67,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000222885,1,collected,
naver-59489419719,에스쁘아,cheek,3,에스쁘아 블러웨어 블러쉬,에스쁘아 블러웨어 블러쉬 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000247247,0.5,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000247247,1,collected,
naver-60429483051,에스쁘아,shadow,10,오트라떼/재출시 에스쁘아 아이 코어 팔레트 8 colors,에스쁘아 오트라떼/재출시 에스쁘아 아이 코어 팔레트 8 colors 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000209174,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000209174,1,collected,
naver-60231168254,웨이크메이크,lip,1,[NEW/미니틴트 기획] 웨이크메이크 볼드 립 블러 틴트 15COLOR,웨이크메이크 볼드 립 블러 틴트 15COLOR 올리브영,purchase_url_goods_no,A000000258196,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000258196,1,collected,
naver-55580987021,웨이크메이크,shadow,1,[NEW/크림블러셔 기획] 웨이크메이크 소프트 블러링 아이팔레트(단품/기획),웨이크메이크 소프트 블러링 아이팔레트(단품/ ) 올리브영,purchase_url_goods_no,A000000180532,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180532,1,collected,
naver-56456062597,웨이크메이크,cheek,1,[NEW/헬시 치크] 웨이크메이크 쉐이킹 블러 치크 9COLOR,웨이크메이크 쉐이킹 블러 치크 9COLOR 올리브영,purchase_url_goods_no,A000000231339,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000231339,1,collected,
naver-59284990293,웨이크메이크,cheek,5,[다굽자/아이돌샤라웃]웨이크메이크 믹스 블러링 볼륨&쉬어 브리즈 블러셔,웨이크메이크 믹스 블러링 볼륨&쉬어 브리즈 블러셔 올리브영,purchase_url_goods_no,A000000248938,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000248938,1,collected,
naver-56424883397,웨이크메이크,lip,2,[미니틴트 증정]웨이크메이크 워터 블러링 레이어 틴트 14COLOR(단품/기획),웨이크메이크 웨이크메이크 워터 블러링 레이어 틴트 14COLOR(단품/ ) 올리브영,purchase_url_goods_no,A000000223250,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223250,1,collected,
naver-59069901601,웨이크메이크,cheek,4,[아이돌블러셔/단종템부활] 웨이크메이크 믹스 블러링 볼륨 블러셔 5COLOR,웨이크메이크 믹스 블러링 볼륨 블러셔 5COLOR 올리브영,purchase_url_goods_no,A000000248458,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000248458,1,collected,
naver-58334238932,웨이크메이크,cheek,3,[핑거퍼프 기획]웨이크메이크 쉬어 글로우 리퀴드 블러셔 5COLOR 기획,웨이크메이크 쉬어 글로우 리퀴드 블러셔 5COLOR 올리브영,purchase_url_goods_no,A000000211575,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000211575,1,collected,
naver-60565582016,웨이크메이크,cheek,9,숨결 블러셔 웨이크메이크 쉬어 브리즈 5g 7COLOR 4044764,웨이크메이크 숨결 블러셔 웨이크메이크 쉬어 브리즈 5g 7COLOR 4044764 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000223261,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223261,1,collected,
naver-58992080116,웨이크메이크,lip,7,웨이크메이크 워터 블러링 레이어 틴트,웨이크메이크 워터 블러링 레이어 틴트 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000223250,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223250,1,collected,
naver-89236854512,정샘물 뷰티,cheek,5,[2개 구성] 정샘물 아티스트 쿠션 블러쉬 4g,정샘물 뷰티 아티스트 쿠션 블러쉬 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000229462,0.67,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229462,1,collected,
naver-89145048078,정샘물 뷰티,cheek,10,이런 상품 어때요? 정샘물 아티스트 쿠션 블러쉬 4g,정샘물 뷰티 정샘물 아티스트 쿠션 블러쉬 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000229462,0.8,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229462,1,collected,
naver-89145048077,정샘물 뷰티,cheek,2,정샘물 아티스트 쿠션 블러쉬 4g,정샘물 뷰티 아티스트 쿠션 블러쉬 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000229462,0.8,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229462,1,collected,
naver-54795250114,컬러그램,lip,4,[립&치크 블러팟]컬러그램 틴토리 블러 잼 4COLOR,컬러그램 틴토리 블러 잼 4COLOR 올리브영,purchase_url_goods_no,A000000209954,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000209954,1,collected,
naver-50894793300,컬러그램,lip,5,[원조탱글광]컬러그램 탕후루 탱글 틴트 17COLOR,컬러그램 탕후루 탱글 틴트 17COLOR 올리브영,purchase_url_goods_no,A000000188142,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000188142,1,collected,
naver-55568229070,컬러그램,lip,1,[착색블러]컬러그램 쥬시 잼 블러 틴트 8COLOR,컬러그램 쥬시 잼 블러 틴트 8COLOR 올리브영,purchase_url_goods_no,A000000228696,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000228696,1,collected,
naver-59629361232,컬러그램,lip,3,[포켓몬 에디션/NEW 컬러]컬러그램 탕후루 탱글 틴트 딥 글레이즈 8COLOR,컬러그램 탕후루 탱글 틴트 딥 글레이즈 8COLOR 올리브영,purchase_url_goods_no,A000000245109,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000245109,1,collected,
naver-59777097727,컬러그램,shadow,5,[포켓몬 에디션/NEW]컬러그램 포켓링 아이 팔레트 5COLOR,컬러그램 포켓링 아이 팔레트 5COLOR 올리브영,purchase_url_goods_no,A000000252788,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000252788,1,collected,
naver-55774345211,컬러그램,cheek,1,[포켓몬 에디션/모공블러셔]컬러그램 틴토리 솜 블러셔 14COLOR,컬러그램 틴토리 솜 블러셔 14COLOR 올리브영,purchase_url_goods_no,A000000228682,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000228682,1,collected,
naver-56422598801,클리오,cheek,1,클리오 에센셜 립치크 탭 4.5g 14종,클리오 에센셜 립치크 탭 4.5g 14종 올리브영,purchase_url_goods_no,A000000211400,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000211400,1,collected,
naver-57004215532,투쿨포스쿨,lip,1,[투쿨포스쿨] 보송틴트 스웨이 립 벨벳,투쿨포스쿨 보송틴트 스웨이 립 벨벳 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000232145,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000232145,1,collected,
naver-54629623923,투쿨포스쿨,cheek,1,투쿨포스쿨 바이로댕 블러셔,투쿨포스쿨 바이로댕 블러셔 올리브영,purchase_url_goods_no,A000000110553,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000110553,1,collected,
naver-60470423917,투쿨포스쿨,cheek,6,투쿨포스쿨 바이로댕 블러셔,투쿨포스쿨 바이로댕 블러셔 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000110553,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000110553,1,collected,
naver-59299601121,투쿨포스쿨,cheek,9,투쿨포스쿨 바이로댕 블러셔,투쿨포스쿨 바이로댕 블러셔 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000110553,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000110553,1,collected,
naver-56466315820,투쿨포스쿨,lip,2,투쿨포스쿨 스웨이 립 벨벳 (기획/단품),투쿨포스쿨 스웨이 립 벨벳 ( /단품) 올리브영,purchase_url_goods_no,A000000232145,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000232145,1,collected,
naver-59299583355,투쿨포스쿨,lip,9,투쿨포스쿨 스웨이 립 벨벳 기획 단품,투쿨포스쿨 스웨이 립 벨벳 단품 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000232145,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000232145,1,collected,
naver-60425635594,투쿨포스쿨,lip,7,투쿨포스쿨 스웨이 립 벨벳 기획/단품,투쿨포스쿨 스웨이 립 벨벳 /단품 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000232145,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000232145,1,collected,
naver-60621669086,투쿨포스쿨,lip,10,투쿨포스쿨 스웨이 립 벨벳 기획/단품 3473375,투쿨포스쿨 스웨이 립 벨벳 /단품 3473375 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000232145,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000232145,1,collected,
naver-58784875572,투쿨포스쿨,lip,5,투쿨포스쿨 스웨이 립 벨벳 무광블러틴트,투쿨포스쿨 스웨이 립 벨벳 무광블러틴트 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000232145,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000232145,1,collected,
naver-58339678202,투쿨포스쿨,shadow,10,투쿨포스쿨 프로타주 펜슬 (기획/단품),투쿨포스쿨 프로타주 펜슬 ( /단품) 올리브영,purchase_url_goods_no,A000000120656,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000120656,1,collected,
naver-57235448244,페리페라,cheek,3,[2EA] 페리페라 선샤인 치크,페리페라 선샤인 치크 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000140263,0.67,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000140263,1,collected,
naver-46865646838,페리페라,cheek,6,페리페라 맑게 물든 선샤인 치크,페리페라 맑게 물든 선샤인 치크 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000140263,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000140263,1,collected,
naver-59404539686,페리페라,cheek,1,페리페라 블러리 톡 치크 5 Colors (+미니치크 증정 기획) | 올리브영,페리페라 블러리 톡 치크 5 Colors | 올리브영 올리브영,purchase_url_goods_no,A000000249488,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000249488,1,collected,
naver-59330543110,페리페라,cheek,2,페리페라 시럽피 톡 치크 13 Colors | 올리브영,페리페라 시럽피 톡 치크 13 Colors | 올리브영 올리브영,purchase_url_goods_no,A000000217779,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000217779,1,collected,
naver-57800795317,페리페라,shadow,2,페리페라 올테이크 무드 라이크 팔레트 | 올리브영,페리페라 올테이크 무드 라이크 팔레트 | 올리브영 올리브영,purchase_url_goods_no,A000000183970,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183970,1,collected,
naver-51634638110,페리페라,lip,5,페리페라 잉크 더 에어리 벨벳 4g 6 Colors | 올리브영,페리페라 잉크 더 에어리 벨벳 4g 6 Colors | 올리브영 올리브영,purchase_url_goods_no,A000000121562,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000121562,1,collected,
naver-56466294479,하트퍼센트,shadow,1,[NEW] 하트퍼센트 도트 온 무드 아이 팔레트 3colors,하트퍼센트 도트 온 무드 아이 팔레트 3colors 올리브영,purchase_url_goods_no,A000000209307,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000209307,1,collected,
naver-56467457925,하트퍼센트,lip,1,[NEW컬러] 하트퍼센트 도트 온 무드 퓨어 글로우 틴트 6.8g 5종,하트퍼센트 도트 온 무드 퓨어 글로우 틴트 6.8g 5종 올리브영,purchase_url_goods_no,A000000174069,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000174069,1,collected,
naver-52098544654,하트퍼센트,shadow,3,[하트퍼센트] 도트 온 무드 아이 팔레트 -,하트퍼센트 도트 온 무드 아이 팔레트 - 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000209307,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000209307,1,collected,
naver-46473712336,하트퍼센트,shadow,6,[하트퍼센트] 도트 온 무드 아이팔레트,하트퍼센트 도트 온 무드 아이팔레트 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000209307,0.67,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000209307,1,collected,
naver-33468426847,하트퍼센트,lip,2,[하트퍼센트] 도트 온 무드 퓨어 글로우 틴트,하트퍼센트 도트 온 무드 퓨어 글로우 틴트 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000174069,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000174069,1,collected,
naver-84362053977,하트퍼센트,shadow,4,이런 상품 어때요? 하트퍼센트 도트 온 무드 아이 팔레트,하트퍼센트 하트퍼센트 도트 온 무드 아이 팔레트 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000209307,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000209307,1,collected,
naver-84362053978,하트퍼센트,shadow,2,하트퍼센트 도트 온 무드 아이 팔레트,하트퍼센트 도트 온 무드 아이 팔레트 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000209307,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000209307,1,collected,
naver-60312701914,하트퍼센트,shadow,7,하트퍼센트 도트 온 무드 아이 팔레트,하트퍼센트 도트 온 무드 아이 팔레트 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000209307,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000209307,1,collected,
naver-60641062079,하트퍼센트,lip,7,하트퍼센트 립 글로우 틴트 물광 수분 워터립 도트 온 무드 퓨어 MNS,하트퍼센트 립 글로우 틴트 물광 수분 워터립 도트 온 무드 퓨어 MNS 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000174069,0.62,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000174069,1,collected,
naver-59678662082,네이밍,base,1,[7월 올영픽/여름지성쿠션] 네이밍 올데이 마스터 쿠션 리필 기획 (+부오이 파우치),네이밍 올데이 마스터 쿠션 (+부오이 파우치) 올리브영,purchase_url_goods_no,A000000251851,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000251851,1,collected,"shadeOptions,colorFamily,undertone,finish,texture"
naver-58998968523,뮤드,liner,3,[NEW 출시] 뮤드 아이래쉬 세럼 샷,뮤드 아이래쉬 세럼 샷 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000213690,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000213690,1,collected,"shadeOptions,colorFamily,undertone,finish,texture"
naver-56643537863,에스쁘아,brow,4,[6월 올영픽/NEW 단독기획] 에스쁘아 더브로우 컬러 픽싱 카라 10 Colors,에스쁘아 더브로우 컬러 픽싱 카라 10 Colors 올리브영,purchase_url_goods_no,A000000183407,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183407,1,collected,"shadeOptions,colorFamily,undertone,finish,texture"
naver-49163534510,에스쁘아,brow,2,[에스쁘아] 더브로우 컬러 픽싱 카라,에스쁘아 더브로우 컬러 픽싱 카라 올리브영,naver_offer_metadata_matchedPositiveOffers,A000000183407,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183407,2,collected,"shadeOptions,colorFamily,undertone,finish,texture"
naver-56414757409,에스쁘아,brow,6,[올리브영 단독/포켓뷰티] 에스쁘아 더브로우 컬러 픽싱 카라 미니 2g,에스쁘아 더브로우 컬러 픽싱 카라 미니 올리브영,purchase_url_goods_no,A000000232526,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000232526,1,collected,"shadeOptions,colorFamily,undertone,finish,texture"
naver-57918559290,에스쁘아,liner,5,에스쁘아 노머징 브러쉬 라이너,에스쁘아 노머징 브러쉬 라이너 올리브영,purchase_url_goods_no,A000000134324,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000134324,1,collected,"shadeOptions,colorFamily,undertone,finish,texture"
naver-56425945155,웨이크메이크,liner,1,[1+1]웨이크메이크 철벽 브러쉬 아이라이너 3COLOR(1+1 기획),웨이크메이크 철벽 브러쉬 아이라이너 3COLOR(1+1 ) 올리브영,purchase_url_goods_no,A000000130012,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000130012,1,collected,"shadeOptions,colorFamily,undertone,finish,texture"
naver-58572181779,웨이크메이크,brow,2,[NEW/브로우맛집] 웨이크메이크 리얼 픽싱 슬림 브로우카라 5COLOR,웨이크메이크 리얼 픽싱 슬림 브로우카라 5COLOR 올리브영,purchase_url_goods_no,A000000244390,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000244390,1,collected,"shadeOptions,colorFamily,undertone,finish,texture"
